asset,source,ethnicity,gender,head_id,frame,dist_interocular_inner,dist_interocular_outer,dist_eye_width_left,dist_eye_width_right,dist_eye_to_nose_tip_left,dist_eye_to_nose_tip_right,dist_eye_to_mouth_left,dist_eye_to_mouth_right,dist_nose_width,dist_nose_length,dist_mouth_width,dist_lip_height,dist_jaw_width,dist_cheekbone_width,dist_face_height,dist_chin_to_mouth,dist_brow_width_left,dist_brow_width_right,dist_brow_span,ratio_interocular_outer,ratio_eye_width_left,ratio_eye_width_right,ratio_eye_to_nose_tip_left,ratio_eye_to_nose_tip_right,ratio_eye_to_mouth_left,ratio_eye_to_mouth_right,ratio_nose_width,ratio_nose_length,ratio_mouth_width,ratio_lip_height,ratio_jaw_width,ratio_cheekbone_width,ratio_face_height,ratio_chin_to_mouth,ratio_brow_width_left,ratio_brow_width_right,ratio_brow_span
auth_african_f_9113_frame_0013_subdiv_auth_african_f_9113_head.glb,pca_gnm_variation_001,african,female,9113,0013,0.04909400639593896,0.15074281711474793,0.05520980517353515,0.05534247162764084,0.0833633743536312,0.0826320527394549,0.08539891521945381,0.08491641463921829,0.03547143425885105,0.03200699658256406,0.0616833645644566,0.01957765178378207,0.0563219431973921,0.17796606603900916,0.16678169646588187,0.05130311045433625,0.08513109324259382,0.08513920501343612,0.17449671039173362,3.070493287897916,1.1245732264804955,1.12727552078982,1.6980356763168343,1.6831393240354937,1.739497781678661,1.729669686241833,0.7225206672435117,0.6519532409807905,1.2564337093816615,0.3987788575633853,1.1472264606632518,3.625005965162592,3.3971905882115583,1.0449974288221877,1.7340424930085936,1.7342077223601537,3.5543383643297024
auth_african_f_9114_frame_0014_subdiv_auth_african_f_9114_head.glb,pca_gnm_variation_001,african,female,9114,0014,0.04614846311014918,0.15158421241867587,0.055980682539617,0.05531686004435566,0.07786378065884737,0.07621415530018506,0.0821471008815409,0.08131698791450535,0.033905518279579966,0.03088519122196576,0.059999312036076814,0.0219845065741045,0.05613970650602311,0.18390694273203823,0.16619597418142562,0.05152132890783851,0.08620146878804341,0.08620296277320902,0.17576081306026697,3.284707706448815,1.2130562702814143,1.1986717718491067,1.6872453687785587,1.651499316852086,1.780061465654199,1.7620735867284332,0.734705253318031,0.6692572003589291,1.3001367324599264,0.47638653797919367,1.2165021914603393,3.985115220263805,3.6013328067879913,1.116425671313585,1.8679163503732281,1.867948723827617,3.8085951560456808
auth_african_f_9115_frame_0015_subdiv_auth_african_f_9115_head.glb,pca_gnm_variation_001,african,female,9115,0015,0.04840333723772835,0.16732330193556913,0.06420974520973685,0.06525839842930259,0.08452877869446525,0.08394029618290179,0.0852192387532253,0.08437304696356697,0.034434690079706516,0.031743825476295284,0.062129427842061435,0.031612057862737526,0.05400827273508728,0.17561069268463625,0.16468064601642715,0.050050930185939216,0.08539475595798085,0.08539730688317683,0.17375265066882728,3.4568546609457274,1.3265561606708407,1.3482210556844918,1.746341957359474,1.7341840660828214,1.7606066774833973,1.743124581455548,0.7114114861664154,0.6558189432350198,1.2835773603154408,0.6530966595852252,1.11579646812018,3.628069937040522,3.4022580965360705,1.034038829598027,1.7642328159848297,1.7642855174170358,3.589683285998604
auth_african_f_9116_frame_0016_subdiv_auth_african_f_9116_head.glb,pca_gnm_variation_001,african,female,9116,0016,0.045703551661228706,0.17554179612738594,0.06974395723713249,0.07061489253654696,0.08482925080954776,0.08449187573858154,0.08727299631189381,0.08691733282283301,0.03570499341788082,0.03153382286704331,0.06158834481913615,0.02022410894747588,0.05889940487896595,0.18256160649700423,0.16851150095857628,0.0528140470549569,0.0857540297255522,0.08575484374891162,0.17542940382886274,3.840878657058545,1.5260073824043257,1.5450635666122874,1.8560756817836155,1.8486938688018373,1.9095451696794354,1.9017632035929242,0.7812301696493781,0.6899643839669931,1.3475614603357589,0.442506286981465,1.288727084397066,3.9944730740012733,3.6870548312666074,1.1555786177501863,1.8763099717324412,1.87632778267557,3.8384194980996025
auth_african_f_9117_frame_0017_subdiv_auth_african_f_9117_head.glb,pca_gnm_variation_001,african,female,9117,0017,0.047438584101409,0.1535098444145116,0.056059696456448184,0.05560487334961515,0.07860431712514399,0.07759578264826118,0.08101985913338873,0.080573924034286,0.03492443120911646,0.030725471932381142,0.05916661478606763,0.02414050577574273,0.0547752348123972,0.18354066465149121,0.16462261801122244,0.05250100297422734,0.0865999511748838,0.08658486499844267,0.1775518059744515,3.2359701985699045,1.1817320756582852,1.1721444558874092,1.656970135472684,1.6357103425006412,1.7078894884424327,1.6984892268716094,0.7362030690979066,0.647689481344966,1.2472255634693423,0.5088791377950448,1.1546557691373063,3.869016500558662,3.470226212049463,1.106715218607631,1.8255171990327521,1.8251991841356616,3.742772035415322
auth_african_f_9118_frame_0018_subdiv_auth_african_f_9118_head.glb,pca_gnm_variation_001,african,female,9118,0018,0.04905314782708351,0.16994006102786777,0.06613810073665083,0.06644430962724124,0.08461646315739728,0.08450806299412152,0.08797808976132233,0.08750663386635235,0.034598869179637406,0.03166565438080133,0.06091675692853582,0.022272137980340726,0.05710846601274428,0.17628006075716812,0.16793015971377598,0.05087144102293,0.08480473857197579,0.08479635397831756,0.17302457989351597,3.4644068435102437,1.3482947306418178,1.354537120868635,1.7249955794004792,1.722785728084558,1.7935258726198884,1.783914748444292,0.7053343304613466,0.6455376623825536,1.241852146640467,0.4540409528630434,1.1642161317364677,3.5936544047809167,3.423432891722749,1.0370678188126912,1.728833771706551,1.7286628429480584,3.5272880040938905
auth_african_f_9119_frame_0019_subdiv_auth_african_f_9119_head.glb,pca_gnm_variation_001,african,female,9119,0019,0.04379505939894152,0.17111987633909018,0.0687852256837081,0.06929019598261575,0.08317700167582308,0.08302041615140397,0.08526598424185228,0.08491489346909581,0.034643026842525876,0.031210902191185417,0.06011115465948615,0.0213318969804776,0.05413158763568111,0.1793648752968305,0.1655072963979395,0.050395389967821905,0.08558865624609067,0.08558911537606145,0.17470938713314005,3.907287230285751,1.5706161066508464,1.5821464095169242,1.899232534842352,1.8956571195656486,1.9469315811434442,1.9389149058020938,0.7910259129221128,0.7126580627937166,1.3725556143654636,0.4870845541310801,1.2360204182526902,4.095550451546266,3.7791316799067896,1.1507094786367593,1.9542993529575907,1.954309836559556,3.989248776709333
auth_african_f_9120_frame_0020_subdiv_auth_african_f_9120_head.glb,pca_gnm_variation_001,african,female,9120,0020,0.052593000157862134,0.16663688570166516,0.06276646787013404,0.06281247932581181,0.08608132665868919,0.08608137795003779,0.08546063874011134,0.08514096267349036,0.03592508688813002,0.03172055899318115,0.06316431237802679,0.02213937360749277,0.05610517248413037,0.1749540199969265,0.16617713810457943,0.0541550537632214,0.08499130421016468,0.0849825354904972,0.1730168183045341,3.168423273087504,1.193437675769312,1.194312534696159,1.6367449356437005,1.6367459108941795,1.6249432145645681,1.6188649139226303,0.6830773445191941,0.6031327153417628,1.201002266241401,0.42095665851044156,1.066780223902918,3.326564741919797,3.159681661167557,1.0297007890911458,1.6160193173056572,1.6158525894209355,3.289730910676519
auth_african_f_9121_frame_0021_subdiv_auth_african_f_9121_head.glb,pca_gnm_variation_001,african,female,9121,0021,0.05034405120867185,0.1710977171943858,0.0647056142592643,0.06561874946854486,0.08695619438465746,0.08656999931785346,0.08730757701621673,0.08685023000501439,0.03598675170378669,0.03341084528679356,0.059631819737828225,0.02099148993013847,0.058412586538976095,0.17921368078885094,0.16675864898998205,0.051800102814546244,0.08524978223841498,0.08524215275980225,0.1748725026921683,3.3985687104361184,1.285268322786837,1.3034062196655702,1.7272387163327672,1.719567600132697,1.7342183419910762,1.7251339119497457,0.7148163653859447,0.663650311896999,1.1844859185181453,0.4169606820700724,1.1602678993166609,3.5597786925415544,3.3123804101259453,1.028922019005566,1.6933437057947882,1.6931921590195573,3.4735484827658487
auth_african_f_9122_frame_0022_subdiv_auth_african_f_9122_head.glb,pca_gnm_variation_001,african,female,9122,0022,0.05082094476118783,0.16993662546089505,0.06455630781032354,0.06454804729555112,0.08527241630146418,0.08522469193687407,0.08518738579604487,0.08496229174882262,0.0439833894596367,0.03191777294311641,0.0639462453048239,0.026260921487485007,0.055764734917175755,0.17825611700589367,0.16543625315690505,0.050782244418297956,0.08553525843539198,0.0855315358885879,0.17446009817163122,3.343830506485908,1.2702697305939394,1.2701071890510534,1.6778990768897921,1.6769600080705411,1.6762259378755753,1.6717967788294381,0.8654579261821792,0.6280436755574081,1.2582655754495127,0.5167342246565354,1.0972785960438012,3.5075325309975076,3.25527701097067,0.9992384961934153,1.683071002267467,1.6829977539872243,3.4328385470092075
auth_african_f_9123_frame_0023_subdiv_auth_african_f_9123_head.glb,pca_gnm_variation_001,african,female,9123,0023,0.049665901808986244,0.1523536397315825,0.056685007990650044,0.0562086842010416,0.08393231312835636,0.08355965711296504,0.08523003063518253,0.08482291850828742,0.043672722689669145,0.03198400636695916,0.06390571770345477,0.020155366115231513,0.05595332865271704,0.18225345019880748,0.16735092400781465,0.05219856068099877,0.08660135574154987,0.08659174026830779,0.17692214252787034,3.0675701876416257,1.1413264619387986,1.1317359023746056,1.689938369611365,1.6824351128130781,1.7160673123982524,1.707870297704734,0.8793301057460567,0.6439831997809847,1.2867121178879322,0.4058189901141536,1.1265944363179405,3.669589065346069,3.3695335816400136,1.0509939169483535,1.743678310214046,1.7434847071002024,3.562245647090196
auth_african_f_9124_frame_0024_subdiv_auth_african_f_9124_head.glb,pca_gnm_variation_001,african,female,9124,0024,0.04793957645983722,0.1741755279339484,0.06737542074856294,0.06891430649095671,0.0839314053778263,0.08328546640203768,0.08505463590160826,0.08445292677830561,0.03493244499978315,0.030389669338150762,0.05935741265175983,0.020759223175176363,0.05766252530777735,0.1805768835162756,0.1674042071724274,0.0529458182053291,0.08590055790472431,0.08590828347585487,0.17407070106338926,3.6332304287224777,1.4054237797659448,1.4375243083069724,1.750774862354954,1.7373008389386275,1.7742049926716659,1.7616535859272455,0.7286765461736782,0.6339160998556296,1.2381714031513866,0.4330289232439925,1.2028167448681115,3.766760093668311,3.4919834411277115,1.1044281596790078,1.7918505804215856,1.792011732682433,3.6310437829842335
auth_african_f_9126_frame_0026_subdiv_auth_african_f_9126_head.glb,pca_gnm_variation_001,african,female,9126,0026,0.044827984202698686,0.16627035331660103,0.0650971779826417,0.06533624154009465,0.08424084129592792,0.08417835584912112,0.08532010282991448,0.0851102215081617,0.04478562520433664,0.0318924019318286,0.0608807276036089,0.02050207358847545,0.05644819052939092,0.17783009447229564,0.16652016480024337,0.05171246123824845,0.08565058215940242,0.0856544229769957,0.17475459725726,3.7090749511460612,1.4521549237702012,1.4574878327043166,1.879202083123259,1.8778081893776857,1.9032777035907436,1.8985957772118154,0.9990550768874524,0.7114395728262225,1.358096481169542,0.45734988876080684,1.2592176858577704,3.966943810549262,3.714647619381884,1.153575431909234,1.9106498693342133,1.9107355483506043,3.8983371740980406
auth_african_f_9127_frame_0027_subdiv_auth_african_f_9127_head.glb,pca_gnm_variation_001,african,female,9127,0027,0.05026525306694525,0.15229812340375673,0.054391800394474873,0.05383705911566647,0.07902732299065256,0.07816266922451083,0.08239060340824172,0.0820028130403781,0.03522240875367401,0.03066176728847637,0.06197514221516452,0.020610452615629504,0.05541303942227138,0.1828316972779318,0.1656857508549883,0.051809453005755846,0.08601641332240989,0.08601137425387671,0.17607045173652305,3.02988872255194,1.0820954252838184,1.0710591478364617,1.5722058115454198,1.5550039929255046,1.639116454830351,1.6314015753817754,0.7007307554338463,0.6099992622665167,1.2329619057646757,0.41003379786389793,1.1024124229210606,3.637337646235051,3.296228323655736,1.0307210218707934,1.7112499803363137,1.7111497307956127,3.502826326210384
auth_african_f_9128_frame_0028_subdiv_auth_african_f_9128_head.glb,pca_gnm_variation_001,african,female,9128,0028,0.05037421694262425,0.1614100193160915,0.06006048916080421,0.061050403965247906,0.08516164313052675,0.08451332307803226,0.08521190723851536,0.08451348617968577,0.03567391157539734,0.031893342308616214,0.06448891638868835,0.020028712950521377,0.054509640089188335,0.17650450931974965,0.16547673600163326,0.05225029326966352,0.08548636079805416,0.08548726327602037,0.1753960177445424,3.2042189261211935,1.1922863084742843,1.2119375281760456,1.6905799891147697,1.6777099120824475,1.6915778032951045,1.6777131498827231,0.7081779874817623,0.6331282994422013,1.280196900373471,0.39759849713066286,1.0820940432935027,3.5038660654673124,3.2849490482424706,1.037242788888929,1.6970260976050964,1.6970440130789435,3.481860927869445
auth_african_f_9129_frame_0029_subdiv_auth_african_f_9129_head.glb,pca_gnm_variation_001,african,female,9129,0029,0.046155108159954966,0.15238959810414085,0.05678438342883065,0.05791820320984979,0.08140153271960483,0.08097113706513903,0.08293130291165406,0.08224056055098289,0.03526163568586723,0.03241264766827075,0.06260318455806142,0.019961951179824283,0.05729570550581728,0.17674663682085404,0.16749405698463943,0.05311183048823648,0.08509241129902172,0.08509107932580849,0.1738403737642421,3.3016843460970784,1.2302946671046444,1.254860090656243,1.7636516512430216,1.7543266670403148,1.7967957657957956,1.781830090528015,0.7639812166329378,0.7022548307316624,1.356365244364807,0.43249711625946624,1.2413730091857547,3.829405755226953,3.628938673573739,1.1507248624393278,1.8436185005595866,1.8435896419290618,3.766438444078206
auth_african_f_9130_frame_0030_subdiv_auth_african_f_9130_head.glb,pca_gnm_variation_001,african,female,9130,0030,0.050120866235763686,0.1624469254243707,0.06558204856500187,0.05430193568788408,0.0853185110673761,0.0791916389190737,0.0858259969186345,0.08390650840485885,0.043632553867688856,0.03133399672325376,0.05918002456796585,0.020431160051132477,0.056030711535429385,0.17806363126166333,0.1660483485271118,0.05130420900998397,0.08620017787159341,0.08617854152418561,0.17521990092088488,3.2411037083883616,1.3084779551995427,1.0834197364517415,1.702255317496831,1.5800133730044474,1.7123805585266094,1.6740833650035252,0.8705466833403389,0.6251686987184476,1.180746244280551,0.4076378080743115,1.1179118747043668,3.5526846328646697,3.3129584741420173,1.023609782972504,1.7198461308732405,1.7194144474441069,3.495947178898854
auth_african_f_9131_frame_0031_subdiv_auth_african_f_9131_head.glb,pca_gnm_variation_001,african,female,9131,0031,0.051502594293147796,0.16269328179961437,0.06026297241266445,0.0599659930059636,0.08454568216071869,0.08393173327903687,0.08770799528352971,0.0872231615312897,0.04169915050134139,0.03185653043857249,0.06116792468063879,0.023550538600794903,0.05566063481070502,0.18035621215619396,0.16470671972536488,0.04733063134764719,0.08642319583307081,0.08643196031993856,0.17725262792575527,3.1589337203788204,1.1700958609900973,1.1643295610439146,1.641581037248198,1.6296603002424606,1.7029820825006263,1.6935683090996132,0.8096514568565973,0.6185422477409234,1.1876668645559263,0.45726897691303686,1.08073458385203,3.5018859657753123,3.198027633091066,0.918995091358812,1.6780357770165581,1.6782059526550486,3.441625229922408
auth_african_f_9132_frame_0032_subdiv_auth_african_f_9132_head.glb,pca_gnm_variation_001,african,female,9132,0032,0.049869472459085,0.15913230530908615,0.057636942546974664,0.05736511929799163,0.08069045045989984,0.08024027985529665,0.0851691504898197,0.08492442732402475,0.04358780669255524,0.03144824681899934,0.059872992571615304,0.020345110694669422,0.05579860389911912,0.17968489272592814,0.16602464713074172,0.050347416730738385,0.08644553295588789,0.08642630200102565,0.17598550766982568,3.1909763120042016,1.1557560107390834,1.150305316444973,1.6180329664826847,1.6090059890071855,1.7078414166040363,1.7029341425999704,0.8740378540863151,0.6306111789091171,1.2005940632465606,0.4079672330875648,1.1188930050322596,3.6031039404587473,3.329183946490617,1.0095839047033335,1.733435881576879,1.7330502557839047,3.5289225851388655
auth_african_f_9133_frame_0033_subdiv_auth_african_f_9133_head.glb,pca_gnm_variation_001,african,female,9133,0033,0.05399485843918722,0.1638760855095215,0.05827601371403964,0.057517067864058934,0.08085612723816286,0.08074545012575245,0.08342506440845225,0.08348456363029964,0.034964041951507346,0.03094290526114549,0.06111679421139041,0.01982787524137292,0.05312657732688226,0.18137332099246214,0.1640777233448031,0.05066759343643213,0.08710404858992052,0.0870918775009585,0.17864718288263318,3.035031301991285,1.079288202591996,1.0652323114957079,1.4974782706251315,1.4954284993022735,1.545055711228716,1.5461576535907726,0.6475439136651555,0.5730713285598397,1.1319002582481887,0.36721783915230477,0.9839191890227311,3.3590850357860913,3.038765691544481,0.9383781141587307,1.6131915354130093,1.6129661234142774,3.3085961894656712
auth_african_f_9134_frame_0034_subdiv_auth_african_f_9134_head.glb,pca_gnm_variation_001,african,female,9134,0034,0.04802028413608397,0.17188894436745988,0.06647342646541236,0.0677955972815922,0.0848700975760485,0.08449507528935711,0.08627057041320539,0.08587330334296407,0.03512244033127972,0.03222237735508283,0.0618942613651037,0.0201993318391297,0.05811049687103358,0.17970810847451402,0.16768014956728,0.052070845225994575,0.08490440461632619,0.08489691320574365,0.17343614250440412,3.5795070241639215,1.3842780745951921,1.4118116646179615,1.767380162423371,1.7595704983733078,1.7965443554795408,1.7882714541965017,0.7314084238182922,0.6710159661648047,1.288919099056192,0.4206416559695298,1.2101239698281483,3.742337466501487,3.491860837226488,1.0843510437887411,1.7680945905217234,1.7679385853935299,3.6117267030929265
auth_african_f_9135_frame_0035_subdiv_auth_african_f_9135_head.glb,pca_gnm_variation_001,african,female,9135,0035,0.05294046184928378,0.17342566254950753,0.06541973847605993,0.06639693497910633,0.08572958883669164,0.08536981804129838,0.0864419049265304,0.0859384654262456,0.04507455947453894,0.03187590105035545,0.061661832637841855,0.020900228299161088,0.05527439250528761,0.1796245352978473,0.16479454660400494,0.04965614672414328,0.08530985574625853,0.08529770669170957,0.17497459053994058,3.2758622892870317,1.2357228514987912,1.2541812568264286,1.6193585367795853,1.6125627744680002,1.6328135778758766,1.623304036729106,0.8514198384377855,0.6021084806759518,1.1647392275002615,0.39478741909471726,1.0440859519255479,3.392953688413608,3.1128278985015014,0.9379620991125724,1.6114301380506877,1.611200652811523,3.3051202129304387
auth_african_f_9136_frame_0036_subdiv_auth_african_f_9136_head.glb,pca_gnm_variation_001,african,female,9136,0036,0.05454806101802568,0.17757120729575004,0.06734403937908794,0.06906039444764912,0.08721940168452122,0.08686330670845793,0.08641071743293778,0.0859817580679757,0.036220124371234064,0.032172675561798036,0.06417908693972409,0.019851728358415505,0.05840998688168009,0.17863567209399073,0.1666984093209015,0.05250992423866575,0.0850883987623345,0.08507792594300509,0.1740059927153286,3.2553165773769805,1.234581727054125,1.2660467330787022,1.5989459580552117,1.5924178621079403,1.5841207885351403,1.5762569092889038,0.6640038838276019,0.589804201310958,1.1765603715687674,0.36393096267629754,1.070798591032928,3.2748308328495797,3.0559914726540907,0.9626359444988078,1.5598794379550285,1.5596874454417484,3.189957433277554
auth_african_f_9137_frame_0037_subdiv_auth_african_f_9137_head.glb,pca_gnm_variation_001,african,female,9137,0037,0.04708419325014694,0.17024749538410042,0.0668474660184339,0.0670975473138521,0.08592579117896569,0.08578639920294648,0.08479833115339333,0.08456135381473415,0.03646523962003588,0.03335666146209679,0.06218528549072886,0.021135353780312754,0.05943154558749902,0.1800231638525677,0.169019553441526,0.05586513279156331,0.08547254237274234,0.08547161927689208,0.17375762017693522,3.615809970017254,1.4197432599787676,1.425054624115126,1.8249392258345114,1.8219787423601816,1.8009936095300665,1.7959605544366049,0.7744688206996534,0.7084471275716864,1.3207253049946819,0.44888427137374376,1.2622398619373931,3.8234309951143928,3.5897302634785726,1.1864944248861897,1.8153128783294081,1.8152932731118916,3.690359931491296
